id,First_Name,Last_Name,Work_Street_Address,City,State,US_Zip_Code,Age,Gender,Race,Ethnicity,Focus_of_Practice,Areas_of_Interest,Practice_Type,Practice_Setting,Practice_Area,Job_Function,Job_Role,Employment_Status,Affiliation,Years_in_Practice,First_Year_in_Practice,Primary_Practice_Location,Primary_Practice_District,NPI,Military_Service,Active_Military_Service,US_Govt_Employee,Active_Govt_Employee,Medical_License_State,Medical_License_Begin_Date,Medical_License_End_Date,Suspended_Account,CME_Eligible,Report_CME_to_ABA,CRNA_Eligible,Toolbox_Role,Level_PGY,Question_Bank_Content_Editing,Institution_Super_User
486,Ronald,Smith,8544 Church Dr,Savannah,GA,314013928,57,MALE,BAA,NHL,RAA,"PCEOLC,ACD_MED,LEAD_DEV,POCUS,PS",Academic Medical Center,Multi-Site Practice,SUBURBAN,"ACADEMICS,PRACMGMTADM,INDSCONSUL","SURGCTROPER,FELLOWPGMCOORD,NONE",INDCONTRACT,Massachusetts General,11,2014,GA,7,6983451502,,No,,No,GA,12/05/2009,11/29/2032,0,0,1,0,Faculty,N/A,0,0
487,Mary,Cox,241 Union Ave,Little Rock,AR,722013319,59,FEMALE,"WHI,AIAN,BAA",NHL,"PERI_MED,PAIN_MED","ADD_MED,OPHTHALMOLOGY,PCEOLC,PRAC_MGMT",Private Practice,Multi-Site Practice,URBAN,"ANESCTEDUC,OTHER","HEADOFDIV,FELLOWPGMDIR,HIRINGINF",WLTC,Mountain View Medical,17,2008,AR,2,2344730577,,Yes,,Yes,AR,12/07/2002,11/30/2030,0,1,0,1,,PGY-2,0,0
488,Kimberly,Lopez,"1344 Lake Dr, Suite 820",Philadelphia,PA,190198514,60,FEMALE,ANI,HL,"PERI_MED,ANES_RES","LEAD_DEV,BH,TRAUMA,OBSTETRICS",Community Hospital,Hospital - Academic,URBAN,OTHER,"PRACTICEOPER,PRACTICEOWNER",APHHSACS,Central Medical Group,27,1998,PA,2,4736015791,,No,,No,PA,12/01/2024,11/30/2031,0,0,0,0,Admin,PGY-3,0,0
489,Phoenix,Phillips,9441 Maple Rd,Las Cruces,NM,880019279,35,NB,"OTHER,AI",NHL,"ANES_RES,PERI_MED,NEURO_ANES","DIA,LEAD_DEV",Community Hospital,Hospital - Community,URBAN,ANESCTEDUC,"SURGCTROWNER,RESPGMDIR,DIRPREANESTSTCLINIC",INTCONTRACTLT,Providence Healthcare,5,2020,NM,5,6432031726,AIRFORCE,Yes,,Yes,NM,12/09/1995,11/29/2032,0,0,1,0,Student,PGY-5,0,0
490,Morgan,Phillips,"3424 Oak Dr, Suite 427",Chattanooga,TN,374024556,56,GNC,AIAN,NOANS,"OBS_ANES,ACD_MED","ALI,CCM",Academic Medical Center,Hospital - Academic,URBAN,"INDSCORPCS,ENGINEERING","PRACTICEOPER,PROFINSTRFAC",WLTC,,9,2016,TN,9,3010009089,,Yes,VA,Yes,TN,12/04/2012,11/29/2035,0,0,1,0,Resident,PGY-2,0,0
491,Taylor,Moore,7130 Medical Ave,Fort Lauderdale,FL,333015965,47,X,"WHI,ANI",HL,"NEURO_ANES,PAIN_MED,OBS_ANES","PS,PEDIATRICS,OBA",Solo Practice,Government Facility,RURAL,"INVENANDINNOV,FELLOWEDUC,PRACLECS","HEADOFDIV,NONE,MEDDIR",OTHER,Northwest Medical Center,5,2020,FL,10,4705311058,,Yes,,Yes,FL,12/07/2000,11/29/2033,0,0,1,0,Faculty,N/A,0,0
492,Virginia,Cooper,"5957 Main Ave, Suite 506",Grand Forks,ND,582013645,36,FEMALE,"UNS,AIAN,BAA",HL,"ANES_RES,RAA","LEAD_DEV,PCEOLC,DIA,CARDIO_SYS,EPD",Multi-Specialty Group,Government Facility,URBAN,"SCIRESEARCH,ENTREPRENEURSHIP,FELLOWEDUC","HPPDM,PROFINSTRFAC",INTCONTRACTLT,Central Medical Group,8,2017,ND,8,2922666788,USUHS,No,,Yes,ND,12/05/2010,11/29/2032,0,1,1,0,Admin,PGY-5,0,0
493,Charles,Price,"2144 Union Ave, Suite 899",Lewiston,ME,042406401,30,MALE,"UNS,AIAN",NOANS,PED_ANES,"OBSTETRICS,LEAD_DEV,PAIN_MED",Multi-Specialty Group,Office-Based,RURAL,"INDSCORPCS,HOSPLECS","MEDSCHDEAN,PRACTICEOPER,NONE",APHHSACS,Trinity Health System,5,2020,ME,2,9391295651,NAVY,Yes,,Yes,ME,12/05/2009,11/29/2034,0,0,0,0,Faculty,PGY-3,0,0
494,Christian,Scott,"9465 Main Ct, Suite 715",Hilo,HI,967203445,46,MALE,NHOPI,HL,NA,"PS,NSA,AIR_MGMT,REG_ANES",Private Practice,Office-Based,URBAN,QLTYMGMTREPT,"RESPGMCOOR,HIRINGINF,BUDGETOWNER",INTCONTRACTLT,Trinity Health System,17,2008,HI,1,3369318062,,No,,Yes,HI,12/03/2019,11/30/2028,0,1,1,1,Staff,PGY-1,0,0
495,Drew,Hill,6205 Pine Rd,Louisville,KY,402025598,45,NB,"UNS,OTHER,ANI",NOANS,"NEURO_ANES,CARD_ANES","OPHTHALMOLOGY,SIM,ALI,EPD",Solo Practice,Hospital - Community,URBAN,FELLOWEDUC,RESPGMDIR,INDCONTRACT,St. Mary's Medical Center,11,2014,KY,11,8865834834,,No,,No,KY,12/04/2012,11/29/2032,1,0,0,1,Admin,N/A,0,0
496,Finley,Baker,"618 Center St, Suite 909",Cincinnati,OH,452026228,37,X,AIAN,HL,"NEURO_ANES,RAA,CARD_ANES","AMB_OBA,EPD,TRANS_MED,ADD_MED",Ambulatory Surgery Center,Hospital - Community,SUBURBAN,"ACADEMICS,INDSCONSUL,SOCLEADOFC",MEDDIR,INTCONTRACTLT,Memorial Hospital,11,2014,OH,10,5092846720,CSTGRD,No,,Yes,OH,12/08/1999,12/01/2026,0,0,1,0,Faculty,PGY-5,0,0
497,Christina,Kim,"3909 Pine Way, Suite 952",Lexington,KY,405074081,37,FEMALE,"UNS,ANI,OTHER",HL,"AMB_ANES,PERI_MED",ALI,Ambulatory Surgery Center,Outpatient Surgery Center,RURAL,"QLTYMGMTREPT,INDSCONSUL","FELLOWPGMDIR,PRACTICEOPER,SURGCTROPER",NOTPRACTICING,Regional Healthcare System,6,2019,KY,7,1235904265,,No,,No,KY,12/02/2022,12/01/2027,0,1,0,0,Admin,PGY-3,0,0
498,Hayden,Green,"3703 River Way, Suite 883",Madison,WI,537033223,58,NB,"AI,UNS",HL,"CCM,AMB_ANES","APOOR,BH",Private Practice,Government Facility,SUBURBAN,"INDSCORPCS,RESEDUC,ENTREPRENEURSHIP","RESPGMCOOR,MEDSCHDEAN,JRNLEDITOR",WLTC,Regional Healthcare System,14,2011,WI,6,8167337461,CSTGRD,Yes,INDIAN_HEALTH_SERVICE,No,WI,12/05/2009,11/30/2028,0,1,0,0,Admin,PGY-5,0,0
499,Jordan,Flores,"632 River Ln, Suite 941",Grand Rapids,MI,495033048,43,GNC,"AI,AIAN",HL,GER_ANES,"CARDIO_SYS,OPHTHALMOLOGY,SIM,REG_ANES,OBSTETRICS",Community Hospital,Multi-Site Practice,SUBURBAN,"FELLOWEDUC,SCIRESEARCH,HOSPLECS","HEADOFDIV,DIRANESSVS,HIRINGDM",OTHER,Advanced Surgical Associates,16,2009,MI,11,7312343888,CSTGRD,No,,No,MI,12/09/1995,11/29/2032,0,0,0,1,Student,N/A,0,0
500,Finley,Sanchez,"5001 Pine Ct, Suite 481",Memphis,TN,381032385,58,X,UNS,NOANS,"RAA,AMB_ANES","WIA,QPI,TRAUMA,OBA",Multi-Specialty Group,Hospital - Academic,URBAN,"FELLOWEDUC,ENGINEERING","DEPTCHAIR,SURGCTROWNER,OTHER",WLTC,,7,2018,TN,10,2977115062,USUHS,Yes,,Yes,TN,12/08/1996,12/01/2026,0,1,0,1,Admin,N/A,0,0
501,Casey,Reed,7492 Spring St,Durham,NC,277016673,33,NB,"BAA,NHOPI,WHI",HL,"PAIN_MED,ACD_MED,CARD_ANES","ADD_MED,PHY_WELLNESS,QPI",Private Practice,Hospital - Community,URBAN,"MEDSTUEDUC,RESEDUC,OTHER","JRNLEDITOR,DEPTCHAIR",WLTC,Providence Healthcare,5,2020,NC,12,9153044500,MARINES,No,INDIAN_HEALTH_SERVICE,Yes,NC,12/08/1997,11/29/2035,0,1,1,0,,N/A,0,0
502,Joyce,Cooper,"1677 Oak Ave, Suite 950",Raleigh,NC,276018313,47,FEMALE,"AI,WHI,ANI",NHL,ACD_MED,"ACD_MED,PERIOP_MED,ANES_RES,ALI,OBA",Academic Medical Center,Hospital - Community,RURAL,"PRACLECS,INDSCONSUL,SOCLEADOFC",HEADOFDIV,OTHER,Central Medical Group,9,2016,NC,4,0513346018,,No,PUBLIC_HEALTH_SYSTEM,Yes,NC,12/03/2019,12/01/2027,0,1,1,0,Faculty,PGY-1,0,0
503,Richard,Stewart,7583 Washington Ct,Mobile,AL,366021451,32,MALE,"OTHER,AI",HL,"NA,PAIN_MED","AMB_OBA,OPHTHALMOLOGY,ADD_MED,GERIATRICS",Multi-Specialty Group,Hospital - Academic,URBAN,"ENTREPRENEURSHIP,HOSPLECS","MEDDIR,NONE",INDCONTRACT,Ascension Medical Group,6,2019,AL,11,9512370851,ARMY,No,,No,AL,12/08/1999,11/29/2034,0,1,0,0,,PGY-4,0,0
504,Skylar,Lewis,6199 Center Way,Anchorage,AK,995014204,54,GNC,BAA,NHL,CCM,PERIOP_MED,Ambulatory Surgery Center,Office-Based,RURAL,"PRACLECS,ENTREPRENEURSHIP","HIRINGINF,FELLOWPGMCOORD,RESPGMCOOR",WLTC,,17,2008,AK,7,7402234614,,No,PUBLIC_HEALTH_SYSTEM,Yes,AK,12/06/2007,11/29/2034,0,1,1,0,,PGY-3,0,0
505,Skylar,Reed,"9818 Medical Way, Suite 321",Columbia,MO,652014790,42,GNC,AI,NOANS,"ACD_MED,NA","CCM,TRANS_MED,PERIOP_MED",Academic Medical Center,Government Facility,RURAL,INDSCORPCS,JRNLEDITOR,APHHSACS,Academic Medical Group,10,2015,MO,10,4837936315,,Yes,VA,Yes,MO,12/01/2024,12/01/2026,0,0,1,0,Admin,PGY-1,0,0
506,Drew,Miller,"5583 Valley Way, Suite 846",Las Cruces,NM,880019530,52,GNC,"UNS,WHI",HL,"NA,GER_ANES","PEDIATRICS,LEAD_DEV,APOOR,PERIOP_MED,EMI",Academic Medical Center,Hospital - Academic,SUBURBAN,MEDSTUEDUC,"HEADOFDIV,DIRANESSVS",OTHER,Massachusetts General,23,2002,NM,2,9749979905,PHSCC,Yes,,Yes,NM,12/06/2004,11/30/2030,0,1,1,1,Resident,PGY-4,0,0
507,River,Martinez,"9503 Cedar Pl, Suite 827",Denver,CO,802027421,36,X,"BAA,WHI,AIAN",NOANS,AMB_ANES,"ALI,GERIATRICS,TRANS_MED,OBSTETRICS",Solo Practice,Hospital - Community,RURAL,INVENANDINNOV,"PROFINSTRFAC,DEPTCHAIR,HEADOFDIV",WLTC,Trinity Health System,8,2017,CO,4,0130716753,USUHS,No,VA,No,CO,12/05/2008,11/30/2028,0,0,1,0,Admin,N/A,0,0
508,Evelyn,Scott,3668 College Blvd,Tacoma,WA,984026603,54,FEMALE,"AIAN,WHI",HL,"OBS_ANES,NA,CARD_ANES","NSA,ADD_MED,PEDIATRICS,WIA,EPD",Private Practice,Government Facility,RURAL,ENTREPRENEURSHIP,"JRNLEDITOR,FELLOWPGMDIR",APHHSACS,Ascension Medical Group,8,2017,WA,4,4192581476,,Yes,INDIAN_HEALTH_SERVICE,Yes,WA,12/02/2021,11/29/2033,0,1,1,0,,N/A,0,0
509,Reese,Moore,"4647 Oak Pl, Suite 725",Aberdeen,SD,574013880,55,X,"AIAN,BAA",HL,"ANES_RES,AMB_ANES,NEURO_ANES","DIA,LEAD_DEV",Academic Medical Center,Multi-Site Practice,SUBURBAN,"HOSPLECS,INVENANDINNOV,FELLOWEDUC","FELLOWPGMCOORD,RESPGMCOOR,SURGCTROWNER",INTCONTRACTLT,Johns Hopkins,23,2002,SD,7,7735166811,NATGRD,Yes,PUBLIC_HEALTH_SYSTEM,Yes,SD,12/07/2002,12/01/2027,0,0,1,0,Student,PGY-1,0,0
510,Charlie,Perez,"9156 Lake Blvd, Suite 784",Portland,ME,041013577,55,NB,"UNS,AI",NOANS,PAIN_MED,"DIA,PEDIATRICS,SIM,EMI,ADD_MED",Solo Practice,Multi-Site Practice,SUBURBAN,SCIRESEARCH,"SURGCTROPER,DEPTVICECHAIR,FELLOWPGMDIR",APHHSACS,Community Hospital Network,14,2011,ME,2,3509476511,USUHS,No,INDIAN_HEALTH_SERVICE,No,ME,12/07/2002,11/30/2030,0,1,0,0,Student,PGY-5,0,0
511,Michael,Chavez,"5315 Market Ln, Suite 285",Springfield,IL,627011577,32,MALE,NHOPI,NOANS,AMB_ANES,"ACD_MED,BH,CCM,SIM,PS",Community Hospital,Hospital - Community,RURAL,"FELLOWEDUC,INVENANDINNOV",JRNLEDITOR,NOTPRACTICING,Surgical Specialists LLC,7,2018,IL,7,3766696922,PHSCC,Yes,VA,No,IL,12/06/2004,11/30/2028,0,0,0,0,,PGY-3,0,1
512,Parker,Jones,7221 Center Rd,Raleigh,NC,276013893,43,NB,"OTHER,NHOPI,AI",NOANS,"PED_ANES,ACD_MED","APOOR,DIA",Community Hospital,Hospital - Community,URBAN,"HOSPMGMTADM,MEDSTUEDUC","DIRANESSVS,NONE,JRNLEDITOR",APHHSACS,,14,2011,NC,9,2855074350,NAVY,No,INDIAN_HEALTH_SERVICE,No,NC,12/04/2012,11/29/2035,0,0,0,0,,PGY-3,0,0
513,Dakota,Patel,"6685 Valley Ct, Suite 544",Olympia,WA,985018372,44,NB,ANI,NOANS,RAA,"ALI,NSA",Private Practice,Hospital - Academic,SUBURBAN,"PRACMGMTADM,ENTREPRENEURSHIP,MEDSTUEDUC","NONE,HPPINF",NOTPRACTICING,Regional Healthcare System,8,2017,WA,8,9947061706,PHSCC,No,,Yes,WA,12/06/2006,11/29/2034,0,1,0,0,,PGY-4,0,0
514,Rebecca,Torres,"3499 Center Ct, Suite 435",Burlington,VT,054015558,58,FEMALE,WHI,NOANS,"OBS_ANES,PAIN_MED,ANES_RES","AIR_MGMT,OBA,SIM",Solo Practice,Outpatient Surgery Center,RURAL,FELLOWEDUC,"DEPTCHAIR,RESPGMDIR",NOTPRACTICING,Trinity Health System,28,1997,VT,7,5669375402,MARINES,No,,No,VT,12/04/2014,12/01/2026,0,1,0,0,Admin,PGY-5,0,0
515,Skylar,Miller,"6413 Cedar Ln, Suite 326",Houston,TX,770022385,54,GNC,"WHI,BAA,AI",HL,"NA,NEURO_ANES,ACD_MED","ANES_RES,EPD",Community Hospital,Government Facility,URBAN,"FELLOWEDUC,ANESCTEDUC",SURGCTROWNER,INDCONTRACT,Surgical Specialists LLC,28,1997,TX,3,2789695193,PHSCC,No,,No,TX,12/01/2024,12/01/2027,0,1,1,0,,N/A,0,0
516,Stephanie,Lewis,7304 Valley Ct,Biloxi,MS,395301783,33,FEMALE,"AIAN,NHOPI",HL,"OBS_ANES,PAIN_MED,NEURO_ANES","NSA,EMI,REG_ANES,TRANS_MED",Ambulatory Surgery Center,Hospital - Community,SUBURBAN,"INVENANDINNOV,INDSCONSUL,SOCLEADOFC","SURGCTROPER,HPPDM,DIRPREANESTSTCLINIC",WLTC,Ascension Medical Group,5,2020,MS,9,1744577626,,Yes,,No,MS,12/05/2010,11/30/2029,0,0,0,0,,PGY-4,0,0
517,Jeremy,Turner,"5911 Maple Rd, Suite 459",Jersey City,NJ,073025883,38,MALE,"OTHER,WHI",NOANS,"ANES_RES,CARD_ANES,CCM","GERIATRICS,CARDIO_SYS,ALI",Community Hospital,Government Facility,RURAL,"PRACLECS,NONE",HPPDM,WLTC,University Hospital,7,2018,NJ,6,5733099000,CSTGRD,Yes,,No,NJ,12/02/2022,12/01/2027,0,0,0,0,Student,PGY-5,0,0
518,Phoenix,Long,6025 Water Ave,El Paso,TX,799019222,53,NB,"WHI,BAA",NHL,"AMB_ANES,OBS_ANES","TRAUMA,EMI,LEAD_DEV,TRANS_MED",Ambulatory Surgery Center,Office-Based,RURAL,"PRACMGMTADM,PRACLECS,OTHER","RESPGMCOOR,JRNLEDITOR,PRACTICEOPER",INDCONTRACT,Valley Healthcare,12,2013,TX,12,6511815837,CSTGRD,No,INDIAN_HEALTH_SERVICE,Yes,TX,12/06/2006,11/29/2035,1,0,0,0,Faculty,N/A,0,0
519,Finley,White,7027 Hill St,Albany,NY,122074964,53,X,"WHI,UNS",NOANS,CARD_ANES,"ONCOLOGY,NSA,PCEOLC,TRAUMA,GERIATRICS",Ambulatory Surgery Center,Office-Based,RURAL,INDSCORPCS,"HIRINGINF,DIRPREANESTSTCLINIC",INDCONTRACT,,10,2015,NY,8,6221405131,AIRFORCE,No,,No,NY,12/06/2005,11/29/2034,0,0,0,1,Admin,PGY-3,1,0
520,Sage,Hill,"3438 Maple Dr, Suite 178",New Haven,CT,065101141,59,GNC,"ANI,BAA,NHOPI",NOANS,"GER_ANES,RAA,PAIN_MED","PHY_WELLNESS,ALI,SIM,PERIOP_MED,QPI",Multi-Specialty Group,Multi-Site Practice,SUBURBAN,"OTHER,MEDSTUEDUC,NONE","DIRANESSVS,JRNLEDITOR,MEDSCHDEAN",APHHSACS,Metro Anesthesia Associates,32,1993,CT,3,8534658153,NAVY,Yes,VA,Yes,CT,12/02/2020,11/30/2031,0,1,0,0,Student,N/A,0,0
521,Emerson,Harris,2182 River Blvd,Louisville,KY,402022684,47,NB,NHOPI,NHL,"NA,AMB_ANES,CARD_ANES","ONCOLOGY,GERIATRICS",Academic Medical Center,Office-Based,RURAL,"NONE,SOCLEADOFC,HOSPMGMTADM",DEPTVICECHAIR,INDCONTRACT,,7,2018,KY,2,5973091218,NAVY,Yes,,Yes,KY,12/07/2002,11/29/2035,0,0,1,0,Resident,N/A,0,0
522,Cameron,Peterson,5225 Church Way,Rockville,MD,208504889,49,NB,"NHOPI,OTHER",NOANS,PAIN_MED,BH,Multi-Specialty Group,Outpatient Surgery Center,SUBURBAN,"ENTREPRENEURSHIP,OTHER","JRNLEDITOR,SURGCTROPER,PROFINSTRFAC",INTCONTRACTLT,,18,2007,MD,1,5418299126,ARMY,Yes,INDIAN_HEALTH_SERVICE,Yes,MD,12/07/2001,11/30/2030,0,0,1,0,,PGY-5,0,0
523,Drew,Phillips,"6342 College Ct, Suite 131",Honolulu,HI,968135439,50,NB,AI,HL,ACD_MED,PCEOLC,Multi-Specialty Group,Government Facility,SUBURBAN,"SCIRESEARCH,MEDSTUEDUC","NONE,SURGCTROWNER,DIRPREANESTSTCLINIC",OTHER,,20,2005,HI,12,1005932572,NATGRD,No,,Yes,HI,12/05/2009,11/29/2035,0,1,1,0,Student,PGY-3,0,0
524,Andrew,Watson,6644 Main Ct,Grand Forks,ND,582011469,59,MALE,OTHER,NHL,"NA,PERI_MED","WIA,OBSTETRICS,PEDIATRICS",Private Practice,Government Facility,URBAN,"MEDSTUEDUC,NONE","DIRPREANESTSTCLINIC,HEADOFDIV",OTHER,Mercy Medical Center,30,1995,ND,5,4065474769,,No,,No,ND,12/03/2019,11/30/2028,0,0,0,0,Student,PGY-4,0,0
525,Daniel,Gonzalez,3270 Hospital Ct,Tacoma,WA,984028896,34,MALE,"OTHER,WHI,ANI",NHL,"ANES_RES,PERI_MED,PAIN_MED","SIM,PERIOP_MED,OBA",Private Practice,Government Facility,URBAN,"PRACMGMTADM,ANESCTEDUC","HEADOFDIV,HIRINGINF",INDCONTRACT,Massachusetts General,9,2016,WA,9,4719903803,USUHS,Yes,VA,No,WA,12/08/1998,11/29/2035,0,1,0,0,,N/A,0,0
526,Nicholas,Rogers,"8571 Market Pl, Suite 523",Madison,WI,537037225,42,MALE,AIAN,HL,"OBS_ANES,RAA","APOOR,SIM,EMI",Multi-Specialty Group,Hospital - Community,RURAL,"QLTYMGMTREPT,RESEDUC",PROFINSTRFAC,INTCONTRACTLT,City Medical Center,12,2013,WI,6,9258228280,PHSCC,No,,Yes,WI,12/07/2002,11/30/2028,0,1,1,0,Resident,PGY-2,0,0
527,Hayden,Mendoza,"5502 College Blvd, Suite 816",Washington,DC,200015498,60,NB,"UNS,AI",HL,"CARD_ANES,CCM","PRAC_MGMT,ADD_MED,EPD,PERIOP_MED,APOOR",Solo Practice,Government Facility,RURAL,"ENTREPRENEURSHIP,OTHER","OTHER,PROFINSTRFAC",NOTPRACTICING,Surgical Specialists LLC,20,2005,DC,10,4114862675,PHSCC,Yes,,Yes,DC,12/06/2007,11/29/2033,0,0,0,1,Admin,PGY-1,0,0
528,Dorothy,Scott,"2168 Medical Rd, Suite 910",Augusta,GA,309016002,48,FEMALE,NHOPI,NOANS,RAA,"ACD_MED,SIM",Solo Practice,Hospital - Academic,RURAL,"ACADEMICS,ENGINEERING,MEDSTUEDUC",MEDSCHDEAN,APHHSACS,Providence Healthcare,20,2005,GA,9,2766809846,,No,,No,GA,12/07/2000,11/29/2035,0,1,1,0,,PGY-1,0,0
529,Douglas,Morales,6701 Highland Blvd,New Orleans,LA,701126451,58,MALE,"OTHER,WHI,AIAN",NHL,AMB_ANES,"EPD,WIA,CARDIO_SYS",Ambulatory Surgery Center,Government Facility,URBAN,QLTYMGMTREPT,"HPPDM,PRACTICEOPER",APHHSACS,,17,2008,LA,3,6499119285,CSTGRD,Yes,PUBLIC_HEALTH_SYSTEM,No,LA,12/07/2001,11/30/2029,0,1,1,0,Staff,PGY-3,0,0
530,Peyton,Hernandez,"9317 River Ave, Suite 166",San Antonio,TX,782058917,47,GNC,"AI,NHOPI,OTHER",HL,OBS_ANES,"POCUS,TRANS_MED,AIR_MGMT",Solo Practice,Hospital - Academic,SUBURBAN,"PRACLECS,NONE","HPPDM,PRACTICEOWNER",INDCONTRACT,Providence Healthcare,5,2020,TX,10,1294414925,AIRFORCE,Yes,,No,TX,12/04/2013,11/30/2031,0,0,1,0,,PGY-5,0,0
531,Riley,Jackson,"143 University Rd, Suite 979",Seattle,WA,981018976,40,X,"WHI,BAA",NOANS,RAA,"NSA,CARDIO_SYS,PERIOP_MED",Private Practice,Hospital - Academic,RURAL,"INDSCORPCS,SCIRESEARCH,QLTYMGMTREPT",FELLOWPGMCOORD,INDCONTRACT,Metro Anesthesia Associates,11,2014,WA,11,4153597710,NAVY,No,,No,WA,12/04/2012,11/30/2029,0,1,1,0,,PGY-5,0,0
532,Blake,Green,3995 Park Pl,Columbus,GA,319016726,44,X,"ANI,UNS,WHI",NHL,"ANES_RES,CARD_ANES","SIM,AIR_MGMT",Private Practice,Hospital - Community,URBAN,INVENANDINNOV,MEDSCHDEAN,INDCONTRACT,Metro Anesthesia Associates,8,2017,GA,11,9579475816,ARMY,No,,No,GA,12/06/2007,12/01/2026,0,1,1,0,Staff,PGY-1,0,0
533,Terry,Alvarez,"8280 Hill Ln, Suite 512",Indianapolis,IN,462043009,48,MALE,"WHI,NHOPI",NOANS,"CCM,PAIN_MED,ACD_MED","APOOR,PAIN_MED,ALI,EPD",Private Practice,Hospital - Academic,SUBURBAN,"ENTREPRENEURSHIP,OTHER","DIRPREANESTSTCLINIC,DIRANESSVS,SURGCTROWNER",APHHSACS,Memorial Hospital,15,2010,IN,1,3961017590,,Yes,,No,IN,12/05/2010,12/01/2026,0,0,1,0,Admin,PGY-3,0,0
534,Rowan,Garcia,1046 Union Blvd,Syracuse,NY,132024512,52,X,"NHOPI,WHI,ANI",HL,"NA,PED_ANES","EPD,POCUS",Multi-Specialty Group,Office-Based,SUBURBAN,"SOCLEADOFC,PRACLECS,PRACMGMTADM",SURGCTROPER,INTCONTRACTLT,Johns Hopkins,21,2004,NY,8,3351390143,NATGRD,Yes,INDIAN_HEALTH_SERVICE,Yes,NY,12/03/2016,12/01/2027,0,0,1,1,,PGY-5,0,0
535,Riley,Bennett,"3987 Spring Rd, Suite 919",Omaha,NE,681023318,30,NB,UNS,HL,AMB_ANES,"EMI,AMB_OBA,GERIATRICS,SIM,OPHTHALMOLOGY",Community Hospital,Government Facility,URBAN,"PRACMGMTADM,INDSCORPCS","RESPGMCOOR,HIRINGDM,JRNLEDITOR",INTCONTRACTLT,Valley Healthcare,5,2020,NE,6,8669112232,NAVY,Yes,,No,NE,12/08/1996,11/29/2034,0,0,0,0,,PGY-1,0,0
536,Gregory,Jackson,3476 Hospital Pl,Fayetteville,AR,727014545,36,MALE,BAA,HL,GER_ANES,"PHY_WELLNESS,PEDIATRICS,OBA",Private Practice,Hospital - Academic,SUBURBAN,PRACMGMTADM,PRACTICEOPER,APHHSACS,,9,2016,AR,9,8418471462,MARINES,Yes,,Yes,AR,12/05/2010,11/29/2032,0,1,1,0,,PGY-1,0,0
537,Rowan,Wilson,3986 Union Ct,Akron,OH,443087114,43,GNC,"NHOPI,AIAN,WHI",NOANS,"PAIN_MED,CARD_ANES",CCM,Multi-Specialty Group,Multi-Site Practice,SUBURBAN,"HOSPLECS,OTHER,INVENANDINNOV","HPPDM,JRNLEDITOR,HIRINGDM",NOTPRACTICING,,15,2010,OH,1,6716217204,,No,,No,OH,12/01/2024,11/29/2033,0,1,0,0,Admin,PGY-5,0,0
538,Jordan,Reed,8071 Highland St,Spokane,WA,992016509,59,X,"AIAN,BAA",HL,"ANES_RES,AMB_ANES","CARDIO_SYS,PERIOP_MED,OPHTHALMOLOGY",Ambulatory Surgery Center,Multi-Site Practice,RURAL,"FELLOWEDUC,MEDSTUEDUC,HOSPLECS","BUDGETOWNER,DIRPREANESTSTCLINIC",NOTPRACTICING,Southern Regional Hospital,13,2012,WA,7,9701815891,CSTGRD,No,PUBLIC_HEALTH_SYSTEM,Yes,WA,12/08/1998,12/01/2027,0,1,0,0,Admin,PGY-2,0,0
539,Lisa,Smith,"6032 Union Dr, Suite 434",Omaha,NE,681028864,37,FEMALE,OTHER,HL,"OBS_ANES,PED_ANES","POCUS,LEAD_DEV,CCM,GERIATRICS,PCEOLC",Private Practice,Hospital - Community,URBAN,QLTYMGMTREPT,"DEPTVICECHAIR,NONE",INTCONTRACTLT,Southern Regional Hospital,9,2016,NE,4,4693510214,,Yes,INDIAN_HEALTH_SERVICE,Yes,NE,12/04/2015,11/30/2031,0,0,1,0,Staff,N/A,0,0
540,Skylar,Robinson,9197 University Ln,Madison,WI,537037310,60,NB,"WHI,OTHER,UNS",NHL,"CARD_ANES,AMB_ANES,PED_ANES","CARDIO_SYS,OBSTETRICS,CCM,PAIN_MED",Academic Medical Center,Outpatient Surgery Center,SUBURBAN,"SOCLEADOFC,PRACLECS","SURGCTROWNER,MEDSCHDEAN,HPPDM",APHHSACS,,17,2008,WI,12,1876776006,,No,,No,WI,12/06/2007,11/30/2030,0,1,0,0,,N/A,0,0
541,Emerson,Williams,4843 Elm Way,Ann Arbor,MI,481045897,47,NB,"OTHER,BAA",NHL,OBS_ANES,"PCEOLC,AMB_OBA,QPI,ANES_RES,WIA",Community Hospital,Outpatient Surgery Center,URBAN,"RESEDUC,MEDSTUEDUC","RESPGMDIR,BUDGETOWNER",APHHSACS,Coastal Anesthesia Group,7,2018,MI,6,6111079764,,Yes,,No,MI,12/08/1999,11/29/2033,0,1,1,0,,PGY-4,0,0
542,Taylor,Ramirez,2266 Water Pl,Grand Forks,ND,582018255,35,GNC,WHI,HL,PED_ANES,PHY_WELLNESS,Ambulatory Surgery Center,Hospital - Community,SUBURBAN,"INDSCONSUL,NONE",DIRPREANESTSTCLINIC,WLTC,University Hospital,10,2015,ND,10,7795703996,,Yes,,Yes,ND,12/08/1996,11/29/2033,0,0,1,0,Admin,PGY-2,0,0
